ReleveAnnee,ReleveMois,NoOrdre,TitreRMC,AdopCSRegleVote,AdopCSAbs,AdoptCSContre,NoCELEX,ProposAnnee,ProposChrono,ProposOrigine,NoUniqueAnnee,NoUniqueType,NoUniqueChrono,ProposSplittee,Suite2eLecturePE,"Council Path",Notes
2008,6,5,"Decision No 586/2008/EC of the European Parliament and of the Council of
17 June 2008 amending Decision No 896/2006/EC establishing a simplified
regime for the control of persons at the external borders based on the
unilateral recognition by the Member States of certain residence permits
issued by Switzerland and Liechtenstein for the purpose of transit through
their territory",V,,,32008D0586,2007,508-2,COM,2007,COD,186,,,,"ProposChrono  in  ŒIL and Celex documents (508) is wrong.  508-2 as indicated in the Pre-Lex document is right"
2008,6,6,"Regulation (EC) No 593/2008 of the European Parliament and of the
Council of 17 June 2008 on the law applicable to contractual obligations
(Rome I)",V,,,32008R0593,2005,650,COM,2005,COD,261,,,,
2008,6,7,"Regulation (EC) No 689/2008 of the European Parliament and of the
Council of 17 June 2008 concerning the export and import of dangerous
chemicals",V,,,32008R0689,2006,745,COM,2006,COD,246,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. Use Celex document available from Pre-lex link"
2008,6,8,"2008/439/EC: Council Decision of 9 June 2008 amending Decision
2004/162/EC concerning dock dues in the French overseas departments",V,,,32008D0439,2008,191,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,6,9,"Council Regulation (EC) No 569/2008 of 12 June 2008 amending
Regulation No 11 concerning the abolition of discrimination in transport
rates and conditions, in implementation of Article 79(3) of the Treaty
establishing the European Economic Community",V,,,32008R0569,2007,90,COM,NULL,CS,NULL,Y,,,"The link from the Prelex document and from the Celex document does not work. As a matter of fact, even if a NoUnique* is indicated in the Prelex and the Celex documents, the act as it is published in the Celex document does not mention any opinion from the EP. Search by legislative act in the EP Observatory OEIL does not lead to any OEIL document. Search by Commission proposal leads to COD 2007 0037 A but the latter indicates that 'Parliament's amendments deleted provisions related to the hygiene of foodstuffs' and that 'the legal base is now Article 75(3)3', which requires to consult the Economic and Social Committee only.
The Commission proposal was split and the other part of the proposal is ruled by the other part of the proposal is ruled by the procedure COD 2007 0037B, which is not completed yet. THIs is a splitted proposition"
2008,6,10,"Council Directive 2008/59/EC of 12 June 2008 adapting Directive
2006/87/EC of the European Parliament and of the Council laying down
technical requirements for inland waterway vessels, by reason of the
accession of the Republic of Bulgaria and Romania",V,,,32008L0059,2008,149,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,6,11,"Council Regulation (EC) No 556/2008 of 16 June 2008 amending
Regulation (EC) No 2505/96 opening and providing for the administration
of autonomous Community tariff quotas for certain agricultural and
industrial products",V,,,32008R0556,2008,232,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,6,12,"Council Regulation (EC) No 595/2008 of 16 June 2008 amending
Regulation (EC) No 1255/96 temporarily suspending the autonomous
common customs tariff duties on certain industrial, agricultural and fishery
products",V,,,32008R0595,2008,235,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,6,13,"Directive 2008/68/EC of the European Parliament and of the Council of 24
September 2008 on the inland transport of dangerous goods (Text with EEA
relevance)",V,,," 32008L0068  ",2006,852,COM,2006,COD,278,,Y,,
2008,6,14,"Council Regulation (EC) No 637/2008 of 23 June 2008 amending
Regulation (EC) No 1782/2003 and establishing national restructuring
programmes for the cotton sector",V,UK,,32008R0637,2007,701,COM,2007,CNS,242,,,,"ProposAnnee and ProposChrono (2008/168) and NoUniqueAnnee and NoUnique Chrono (2008/65) in Celex document are wrong. 2007/701 and 2007/242 as indicated in Pre-lex and ŒIL documents are right"
2008,6,15,"Council Regulation (EC) No 615/2008 of 23 June 2008 amending
Regulation (EC) No 1405/2006 laying down specific measures for
agriculture in favour of the smaller Aegean islands and amending Regulation
(EC) No 1782/2003 establishing common rules for direct support schemes
under the common agricultural policy and establishing certain support
schemes for farmers",V,,,32008R0615,2008,168,COM,2008,CNS,65,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. Use Celex document available from Pre-lex link"
2008,6,16,"Council Decision 2008/617/JHA of 23 June 2008 on the improvement of
cooperation between the special intervention units of the Member States of
the European Union in crisis situations",U,,,32008D0617,2006,5,JAI,2007,CNS,803,,,,"Celex document is incomplete: ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing. Use Celex document available from Pre-lex link"
2008,6,17,"Council Decision 2008/616/JHA of 23 June 2008 on the implementation of
Decision 2008/615/JHA on the stepping up of cross-border cooperation,
particularly in combating terrorism and cross-border crime",V,,,32008D0616,2007,3,JAI,2007,CNS,804,,,,"NoUniqueChrono  in  ŒIL document (821) is wrong.  804 as indicated in the Pre-Lex document is right. Celex document is incomplete: ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing. Use Celex document available from Pre-lex link"
2008,6,18,"Council Decision 2008/615/JHA of 23 June 2008 on the stepping up of
cross-border cooperation, particularly in combating terrorism and crossborder
crime",V,,,32008D0615,2007,7,JAI,2008,CNS,821,,,,"NoUniqueChrono  in  ŒIL (804) is wrong.  821 as indicated in the Pre-Lex document is right. ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,6,19,"Council Decision 2008/633/JHA of 23 June 2008 concerning access for
consultation of the Visa Information System (VIS) by designated authorities
of Member States and by Europol for the purposes of the prevention,
detection and investigation of terrorist offences and of other serious criminal
offences",U,," ",32008D0633,2005,600,COM,2005,CNS,232,,,,
2008,6,20,"2008/580/EC: Council Decision of 23 June 2008 granting a Community
guarantee to the European Investment Bank against losses under loans for
projects outside the Community (South-eastern neighbours, Mediterranean
countries, Latin America and Asia and the Republic of South Africa)
(Codified version)",V,,,32008D0580,2006,419,COM,2006,CNS,139,,,,
2008,6,21,"Council Decision of 23 June 2008 concerning the accession of Bulgaria and Romania to the Convention of 23 July 1990 on the elimination of double taxation in connection with the adjustment of profits of associated enterprises",V,,,32008D0492,2007,839-1,COM,2007,CNS,283,,,,"ProposChrono in ŒIL and Celex documents (839) is wrong. ProposChrono in Pre-Lex document (839-1) is right"
2008,6,22,"2008/493/EC: Council Decision of 23 June 2008 amending Annex I to the Act of Accession of Bulgaria and Romania",V,,,32008D0493,2007,839-2,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine are missing in Celex document"
2008,6,23,"Regulation (EC) No 767/2008 of the European Parliament and of the
Council of 9 July 2008 concerning the Visa Information System (VIS) and
the exchange of data between Member States on short-stay visas (VIS
Regulation)",V,,,32008R0767,2004,835,COM,2004,COD,287,,,,
2008,6,24,"Regulation (EC) No 762/2008 of the European Parliament and of the
Council of 9 July 2008 on the submission by Member States of statistics on
aquaculture and repealing Council Regulation (EC) No 788/96 (Text with
EEA relevance)",V,DE,,32008R0762,2006,864,COM,2006,COD,286,,,,
2008,6,25,"Regulation (EC) No 766/2008 of the European Parliament and of the
Council of 9 July 2008 amending Council Regulation (EC) No 515/97 on
mutual assistance between the administrative authorities of the Member
States and cooperation between the latter and the Commission to ensure the
correct application of the law on customs and agricultural matters",V,IE,,32008R0766,2006,866,COM,2006,COD,290,,,,"Celex number in Pre-lex document (52008R0766) is wrong. The link to Celex from Pre-lex does not work. Celex number 32008R0766 as indicated in Œil and Celex document is right. "
2008,6,26,"Regulation (EC) No 763/2008 of the European Parliament and of the
Council of 9 July 2008 on population and housing censuses (Text with EEA
relevance",V,,,32008R0763,2007,69,COM,2007,COD,32,,,,
2008,6,27,"Regulation (EC) No 764/2008 of the European Parliament and of the
Council of 9 July 2008 laying down procedures relating to the application of
certain national technical rules to products lawfully marketed in another
Member State and repealing Decision No 3052/95/EC (Text with EEA
relevance)",V,IT,,32008R0764,2007,36,COM,2007,COD,28,,,,
2008,6,28,"Regulation (EC) No 765/2008 of the European Parliament and of the
Council of 9 July 2008 setting out the requirements for accreditation and
market surveillance relating to the marketing of products and repealing
Regulation (EEC) No 339/93 (Text with EEA relevance)",V,,AT,32008R0765,2007,37,COM,2007,COD,29,,,,
2008,6,29,"Decision No 768/2008/EC of the European Parliament and of the Council of
9 July 2008 on a common framework for the marketing of products, and
repealing Council Decision 93/465/EEC (Text with EEA relevance",V,,,32008D0768,2007,53,COM,2007,COD,30,,,,
2008,6,30,"Decision No 743/2008/EC of the European Parliament and of the Council of
9 July 2008 on the Community’s participation in a research and development
programme undertaken by several Member States aimed at supporting
research and development performing small and medium-sized enterprises",V,,,32008D0743,2007,514,COM,2007,COD,188,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,6,31,"Decision No 742/2008/EC of the European Parliament and of the Council of
9 July 2008 on the Community’s participation in a research and development
programme undertaken by several Member States aimed at enhancing the
quality of life of older people through the use of new information and
communication technologies",V,,,32008D0742,2007,329,COM,2007,COD,116,,,,
2008,6,32,"Decision No 626/2008/EC of the European Parliament and of the Council of
30 June 2008 on the selection and authorisation of systems providing mobile
satellite services (MSS)",V,"BG, SE",PT,32008D0626,2007,480,COM,2007,COD,174,,,,
2008,7,1,"Regulation (EC) No 683/2008 of the European Parliament and of the Council
of 9 July 2008 on the further implementation of the European satellite
navigation programmes (EGNOS and Galileo)",V,,,32008R0683,2004,477,COM,2004,COD,156,,,,
2008,7,2,"Proposal for a regulation of the European Parliament and of the Council on common rules for the operation of air transport services in the Community (recast)",V,,," 32008R1008  ",2006,396,COM,2006,COD,130,,Y,,
2008,7,3,"Council Regulation (EC, Euratom) No 672/2008 of 8 July 2008 adjusting the
weightings applicable to the remuneration and pensions of officials and other
servants of the European Communities",V,,DK,32008R0672,2008,217,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,7,4,"Council Regulation (EC) No 645/2008 of 8 July 2008 opening and providing
for the administration of autonomous Community tariff quotas on imports of
certain fishery products into the Canary Islands",V,,,32008R0645,2008,129,COM,2008,CNS,54,,,,
2008,7,5,"2008/608/EC: Council Decision of 8 July 2008 in accordance with Article
122(2) of the Treaty on the adoption by Slovakia of the single currency on 1
January 2009",V,,,32008D0608,2008,249,COM,2008,CNS,95,,,,"NoUniqueChrono in ŒIL document (92) is wrong. 95 as indicated in Pre-Lex document is right. ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,7,6,"Council Regulation (EC) No 693/2008 of 8 July 2008 amending Regulation
(EC) No 974/98 as regards the introduction of the euro in Slovakia",U,,,32008R0693,2008,250,COM,2008,CNB,96,,,,
2008,7,7,"Council Directive 2008/73/EC of 15 July 2008 simplifying procedures of
listing and publishing information in the veterinary and zootechnical fields
and amending Directives 64/432/EEC, 77/504/EEC, 88/407/EEC,
88/661/EEC, 89/361/EEC, 89/556/EEC, 90/426/EEC, 90/427/EEC,
90/428/EEC, 90/429/EEC, 90/539/EEC, 91/68/EEC, 91/496/EEC,
92/35/EEC, 92/65/EEC, 92/66/EEC, 92/119/EEC, 94/28/EC, 2000/75/EC,
Decision 2000/258/EC and Directives 2001/89/EC, 2002/60/EC and
2005/94/EC (Text with EEA relevance)",V,,,32008L0073,2008,120,COM,2008,CNS,46,,,,
2008,7,8,"2008/584/EC: Council Decision of 15 July 2008 amending Decision
2006/493/EC laying down the amount of Community support for rural
development for the period from 1 January 2007 to 31 December 2013 , its
annual breakdown and the minimum amount to be concentrated in regions
eligible under the Convergence Objective",V,,,32008D0584,2008,346,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,7,9,"Council Regulation (EC) No 734/2008 of 15 July 2008 on the protection of
vulnerable marine ecosystems in the high seas from the adverse impacts of
bottom fishing gears",V,,,32008R0734,2007,605,COM,2007,CNS,224,,,,
2008,7,10,"Council Regulation (EC) No 733/2008 of 15 July 2008 on the conditions
governing imports of agricultural products originating in third countries
following the accident at the Chernobyl nuclear power station (Codified
version)",V,,,32008R0733,2007,291,COM,2007,ACC,101,,,,
2008,7,11,"Council Regulation (EC) No 717/2008 of 17 July 2008 establishing a
Community procedure for administering quantitative quotas (Codified
version)",V,,,32008R0717,2007,585,COM,NULL,CS,NULL,,,,"The NoUnique* indicated in the Prelex document and the Celex document is not the right one and does not lead to any OEIl document. Apparently there was a change of legal basis as the act does not mention any opinion from the EP. "
2008,7,12,"Council Directive 2008/71/EC of 15 July 2008 on the identification and
registration of pigs (Codified version)",V,,,32008L0071,2007,829,COM,2008,CNS,294,,,,"NoUniqueAnnee in ŒIL and Celex documents (2007) is wrong. 2008 as indicated in Pre-lex document is right"
2008,7,13,"Council Directive 2008/72/EC of 15 July 2008 on the marketing of vegetable
propagating and planting material, other than seed (Codified version) Text
with EEA relevance",V,,,32008L0072,2007,852,COM,2007,CNS,296,,,,"ProposAnnee in Celex document (07) is wrong. 2007 as indicated in Pre-lex document is right"
2008,7,14,"2008/618/EC: Council Decision of 15 July 2008 on guidelines for the
employment policies of the Member States",V,,"  ",32008D0618,2007,803-7,COM,2007,CNS,300,,,,"ProposChrono  in ŒIL document (803) is wrong. 803-7 as indicated in Pre-Lex document is right. ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,7,15,"Council Regulation amending Regulation (EC) No 1683/95 laying down a
uniform format for visas as regards the numbering of visas",V,,,32008R0856,2008,188,COM,2008,CNS,74,,,,
2008,7,16,"2008/670/JHA: Council Decision of 24 July 2008 amending Council
Decision 2000/265/EC on the establishment of a financial regulation
governing the budgetary aspects of the management by the Deputy
Secretary-General of the Council, of contracts concluded in his name, on
behalf of certain Member States, relating to the installation and the
functioning of the communication infrastructure for the Schengen
environment, Sisnet",U,,,32008D0670,2008,7857,CONS,NULL,CS,NULL,,,http://register.consilium.europa.eu/pdf/fr/08/st07/st07857.fr08.pdf,"No Pre-Lex document . "
2008,7,17,"Council Framework Decision 2008/675/JHA of 24 July 2008 on taking
account of convictions in the Member States of the European Union in the
course of new criminal proceedings",U,,,32008F0675,2005,91,COM,2005,CNS,18,,,,"No Celex reference in Pre-Lex document. Celex reference in ŒIL document (32008D0675) is wrong; Celex reference in Celex document (32008F0675) is right NoUniqueChrono in Celex document (0001) is wrong. NoUniqueChrono in Pre-Lex document (0018) is right"
2008,7,18,"Council Regulation (EC) No 788/2008 of 24 July 2008 amending the lists of
insolvency proceedings and winding-up proceedings in Annexes A and B to
Regulation (EC) No 1346/2000 on insolvency proceedings and codifying
Annexes A, B and C to that Regulation",V,,,32008R0788,2008,46,COM,NULL,CS,NULL,,,,"No Celex reference in Pre-Lex document on top-right. Celex reference in Pre-Lex document on bottom (2008R0788) is wrong. The right Celex reference to be found in Celex document (32008R0788)"
2008,7,19,"Council Regulation (EC) No 718/2008 of 24 July 2008 amending
Regulations (EC) No 2015/2006 and (EC) No 40/2008, as regards fishing
opportunities and associated conditions for certain fish stocks",V,,,32008R0718,2008,377,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine are missing in Celex document"
2008,7,20,"Council Regulation (EC) No 744/2008 of 24 July 2008 instituting a
temporary specific action aiming to promote the restructuring of the
European Community fishing fleets affected by the economic crisis",V,"AT, BG, CZ,
DE, EE, LT","DK, SE",32008R0744,2008,454,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document. NoUniqueAnnee, NoUniqueType and NoUniqueChrono are wrong in Pre-lex document. No ŒIL file that relates to this act"
2008,9,1,"2008/737/EC: Council Decision of 15 September 2008 authorising the
Italian Republic to apply a measure derogating from Article 285 of Directive
2006/112/EC on the common system of value added tax",U,,,32008D0737,2008,404,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,9,2,"2008/750/EC: Council Decision of 15 September 2008 amending Decision
2003/77/EC laying down multiannual financial guidelines for managing the
assets of the ECSC in liquidation and, on completion of the liquidation, the
Assets of the Research Fund for Coal and Steel",V,,,32008D0750,2007,435,COM,2007,CNS,150,,,,"NoUniqueChrono in Celex document (15) is wrong. 150 as indicated in Œil and Pre-lex documents is right. "
2008,9,3,"Regulation of the European Parliament and of the Council on energy
statistics",V,,,32008R1099,2006,850,COM,2007,COD,2,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,9,4,"Regulation of the European Parliament and of the Council amending
Regulation (EC) No 460/2004 establishing the European Network and
Information Security Agency as regards its duration",V,," ",32008R1007,2007,861,COM,2007,COD,291,,,,
2008,9,5,"Regulation of the European Parliament and of the Council on the elimination
of controls performed at the frontiers of Member States in the field of road
and inland waterway transport (codified version)",V,,,32008R1100,2006,432,COM,2006,COD,146,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,9,6,"Directive of the European Parliament and of the Council concerning a
Community procedure to improve the transparency of gas and electricity
prices charged to industrial end-users (Recast)",V,,,32008L0092,2007,735,COM,2008,COD,253,,,,"NoUniqueAnnee in ŒIL and Celex documents (2007) is wrong. 2008 as indicated in Pre-lex document is right"
2008,9,7,"Decision of the European Parliament and of the Council repealing Council
Decision 85/368/EEC on the comparability of vocational training
qualifications between the Member States of the European Community",V,,,32008D1065,2007,680,COM,2007,COD,234,,,,
2008,9,8,"Regulation of the European Parliament and of the Council on the banning of
exports of metallic mercury and certain mercury compounds and mixtures
and the safe storage of metallic mercury",V,,,32008R1102,2006,636,COM,2006,COD,206,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,9,9,"Regulation (EC, EURATOM) of the European Parliament and of the
Council on the transmission of data subject to statistical confidentiality to
the Statistical Office of the European Communities",V,," ",32008R1101,2006,477,COM,2006,COD,159,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,9,10,"Directive of the European Parliament and of the Council on the protection of
employees in the event of the insolvency of their employer",V,,,32008L0094,2006,657,COM,2006,COD,220,,,,
2008,9,11,"Directive of the European Parliament and of the Council to approximate the
laws of the Member States relating to trade marks",V,,,32008L0095,2006,812,COM,2008,COD,264,,,,"NoUniqueChrono  in  Celex document (26) is wrong. 264 as indicated in  Pre-Lex and Oeil documents is right. NoUniqueAnnee in Œil (2006) is wrong. 2008 as indicated in Pre-lex document is right"
2008,9,12,"Regulation of the European Parliament and of the Council adapting a
number of instruments subject to the procedure laid down in Article 251 of
the Treaty to Council Decision 1999/468/EC, with regard to the regulatory
procedure with scrutiny. Adaptation to the regulatory procedure with
scrutiny. Part One",V,,,32008R1137,2007,741,COM,2007,COD,262,,,,
2008,9,13,"Regulation of the European Parliament and of the Council adapting a
number of instruments subject to the procedure laid down in Article 251 of
the Treaty to Council Decision 1999/468/EC, with regard to the regulatory
procedure with scrutiny. Adaptation to the regulatory procedure with
scrutiny. Part Three",V,,,32008R1103,2007,822,COM,2007,COD,282,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,9,14,"Council Directive 2008/90/EC of 29 September 2008 on the marketing of
fruit plant propagating material and fruit plants intended for fruit production
(Recast version)",V,,"CY, EL",32008L0090,2007,31,COM,2007,CNS,14,,,,"Propos* and NoUnique* are missing in the Celex document"
2008,9,15,"Council Regulation (EC) No 967/2008 of 29 September 2008 amending
Regulation (EC) No 834/2007 on organic production and labelling of
organic products",V,,,32008R0967,2008,314,COM,2008,CNS,97,,,,
2008,9,16,"Council Regulation concerning authorisations for fishing activities of
Community fishing vessels outside Community waters and the access of
third country vessels to Community waters, amending Regulations (EEC)
No 2847/93 and (EC) No 1627/94 and repealing Regulation (EC) No
3317/94",V,,,32008R1006,2007,330,COM,2007,CNS,114,,,,
2008,9,17,"Council Regulation establishing a Community system to prevent, deter and
eliminate illegal, unreported and unregulated fishing, amending Regulations
(EEC) No 2847/93, (EC) No 1936/2001 and (EC) No 601/2004 and
repealing Regulations (EC) No 1093/94 and (EC) No 1447/1999",V,,,32008R1005,2007,602,COM,2007,CNS,223,,,,
2008,10,1,"Decision No 1098/2008/EC of the European Parliament and of the Council
of 22 October 2008 on the European Year for Combating Poverty and
Social Exclusion (2010) Text with EEA relevance",V,,,32008D1098,2007,797,COM,2007,COD,278,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,10,2,"Council Regulation (EC) No 1009/2008 of 9 October 2008 amending
Regulation (EC) No 1782/2003 establishing common rules for direct
support schemes under the common agricultural policy and establishing
certain support schemes for farmers",V,,,32008R1009,2008,247,COM,2008,CNS,88,,,,
2008,10,3,"Council Decision on the granting of an emergency state aid by the
authorities of Cyprus to mitigate the consequences of drought in 2007/2008
in the agricultural sector",U,"DK, NL,
SE, UK",,32008D0853,2008,13656,CONS,NULL,CS,NULL,,,http://register.consilium.europa.eu/pdf/fr/08/st13/st13656.fr08.pdf,
2008,10,4,"Directive of the European Parliament and of the Council amending Council
Directive 96/22/EC concerning the prohibition on the use in stockfarming of
certain substances having a hormonal or thyrostatic action and of betaagonists",V,,,32008L0097,2007,292,COM,2007,COD,102,,,,"ProposAnnee, ProposChrono, NoUniqueAnnee, and NoUniqueChrono  in  the Celex document are wrong (COD/2000/132; COM/2003/489).  COM/2007/292 and COD/2007/102 as indicated in the Pre-Lex document are correct"
2008,10,5,"Directive of the European Parliament and of the Council on the minimum
level of training of seafarers (Recast)",V,,,32008L0106,2007,610,COM,2007,COD,219,,,,
2008,10,6,"Directive of the European Parliament and of the Council on waste and
repealing certain Directives",V,IE,,32008L0098,2005,667,COM,2005,COD,281,,,,"Celex number in Pre-lex document (52008L0098) is wrong; the link to Celex document from Pre-lex document does not work. Celex number as indicated in the Celex document (32008L0098) is correct"
2008,10,7,"Directive of the European parliament and of the Council on environmental
quality standards in the field of water policy, amending and subsequently
repealing Directives 82/176/EEC, 83/513/EEC, 84/156/EEC, 84/491/EEC
and 86/280/EEC, and amending Directive 2000/60/EC",V,,,32008L0105,2006,397,COM,2006,COD,129,,,,
2008,10,8,"Directive 2008/103/EC of the European Parliament and of the Council of 19
November 2008 amending Directive 2006/66/EC on batteries and
accumulators and waste batteries and accumulators as regards placing
batteries and accumulators on the market (Text with EEA relevance)",V,,,32008L0103,2008,211,COM,2008,COD,81,,,,"ProposAnnee, ProposChrono, NoUniqueAnnee, and NoUniqueChrono in Celex document (COM/2007/93; COD/2006/36) are wrong. COM/2008/211 and COD/2008/81 as indicated in the Pre-Lex document are correct"
2008,10,9,"Directive of the European Parliament and of the Council on road infrastructure safety management
infrastructure safety management",V,,,32008L0096,2006,569,COM,2006,COD,182,,,,
2008,10,10,"Regulation of the European Parliament and of the Council on farm structure and the survey on agricultural production methods and repealing
Council Regulation (EEC) No 571/88
surveys and the survey on agricultural production methods and repealing
Council Regulation (EEC) No 571/88",V,," ",32008R1166,2007,245,COM,2007,COD,84,,,,"ProposAnnee, ProposChrono, ProposOrigin, NoUniqueAnnee, NoUniqueType and NoUniqueChrono are missing in Celex document"
2008,10,11,"Directive 2008/104/EC of the European Parliament and of the Council of 19 November 2008 on temporary agency work",V,"HU, MT, BE, PT",,32008L0104,2002,149,COM,2002,COD,72,,Y,,"ProposChrono in Celex document (701) is wrong. 149 as indicated in Œil and Pre-lex documents is right"
2008,10,12,"Council Framework Decision 2008/841/JHA of 24 October 2008 on the fight against organised crime
fight against organised crime",U,,,32008F0841,2005,6,COM,2005,CNS,3,,,,"There is no Celex number on the top right of the PRELEX document and no link from the OEIL document to the Celex document.. NoUnique* is missing in the Celex document. "
2008,10,13,"Council Decision 2008/852/JHA of 24 October 2008 on a contact-point
network against corruption",U,,,32008D0852,2007,5,JAI,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in Celex document. "
2008,10,14,"Council Regulation (EC) No 1104/2008 of 24 October 2008 on migration
from the Schengen Information System (SIS 1+) to the second generation
Schengen Information System (SIS II)",U,,,32008R1104,2008,197,COM,2008,CNS,78,,,,"Propos* and NoUnique* are missing in the Celex document."
2008,10,15,"Council Decision 2008/839/JHA of 24 October 2008 on migration from the
Schengen Information System (SIS 1+) to the second generation Schengen
Information System (SIS II)",U,,,32008D0839,2008,196,COM,2008,CNS,77,,,,"Propos* and NoUnique and NoUnique* are missing in the Celex document. "
2008,10,16,"Council Regulation (EC) amending and updating Regulation (EC) No
1334/2000 setting up a Community regime for the control of exports of
dual-use items and technology",V,,,32008R1167,2008,541,COM,2008,ACC,175,,,,"NoUniqueType in Celex document (2008/175/COD) is wrong; 2008/175/ACC as indicated in the Pre-lex document is correct"
2008,10,17,"Directive of the European Parliament and of the Council on the protection
of the environment through criminal law",V,,,32008L0099,2007,51,COM,2007,COD,22,,,,
2008,10,18,"Directive of the European Parliament and of the Council amending
Directive 2003/87/EC so as to include aviation activities in the scheme for
greenhouse gas emission allowance trading within the Community",V,,,32008L0101,2006,818,COM,2006,COD,304,,,,"ProposAnnee, ProposChrono, NoUniqueAnnee and NoUniqueChrono in Celex document (2008/16/COM; 2008/COD/13) are wrong. 2006/818/COM and 2006/COD/304 as indicated in Pre-lex document are right. Use Celex link available from Pre-lex document"
2008,10,19,"Directive of the European Parliament and of the Council amending Council
Directive 79/409/EEC on the conservation of wild birds, as regards the
implementing powers conferred on the Commission",V,,,32008L0102,2008,105,COM,2008,COD,38,,,,
2008,11,1,"Council Decision providing Community medium-term financial assistance
for Hungary",V,,,32009D0102,2008,716-2,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,2,"Council Decision granting mutual assistance for Hungary",V,,,32009D0103,2008,716-1,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,3,"Council Regulation (EC) No 1139/2008 of 10 November 2008 fixing the
fishing opportunities and the conditions relating thereto for certain fish
stocks applicable in the Black Sea for 2009",V,,,32008R1139,2008,613,COM,NULL,CS,NULL,,,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
2008,11,4,"
Regulation (EC) No 1338/2008 of the European Parliament and of the Council of 16 December 2008 on Community statistics on public health and health and safety at work (Text with EEA relevance)
",V,,,32008R1338,2007,46,COM,2007,COD,20,,Y,,"ProposAnnee, ProposChrono, ProposOrigine, NoUniqueAnnee, NoUniqueTYpe and NoUniqueChrono are missing in the Celex document. "
